feature,coefficient_orig_model,coefficient_new_model
Cells_RadialDistribution_ZernikeMagnitude_CY5_8_2,-0.17954393688613027,-0.014188182528797583
Cytoplasm_Correlation_K_GFP_DAPI,0.40538419818673227,0.5530312985152565
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_6_2,0.1511682188922179,0.13709004790877558
Cells_RadialDistribution_ZernikeMagnitude_CY5_9_5,-0.06091144207941944,-0.0714615047280996
Nuclei_RadialDistribution_RadialCV_DAPI_4of4,0.18845095085406335,0.0773291663906325
Nuclei_RadialDistribution_RadialCV_DAPI_1of4,-0.09653589131357813,-0.08531041635827111
Cells_RadialDistribution_ZernikeMagnitude_DAPI_4_0,0.31322101301731264,0.25054021075434857
Cells_RadialDistribution_ZernikePhase_RFP_5_3,0.05740165641888062,0.0738574267961048
Nuclei_AreaShape_Eccentricity,-0.34011971839893074,-0.4508984529273937
Nuclei_RadialDistribution_MeanFrac_CY5_1of4,-0.006734763235891471,-0.023564863822840967
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_4_2,-0.13972727295227963,-0.04199857387007238
Nuclei_RadialDistribution_MeanFrac_DAPI_2of4,0.5961645021593974,0.08783496468802017
Cells_Texture_Correlation_DAPI_3_03_256,-1.030366610148825,-0.5755283526159333
